word,meanItemRT,nItem,word_length,gpt3_logprob,word_type
shelter,357.2934782608696,92,7,1.3067796,content
sheltered,431.1739130434783,92,9,12.617079,content
shined,341.5217391304348,92,6,,content
shiny,306.5434782608696,92,5,5.1717668,content
ships,330.171165790731,183,5,2.639546,content
shiver,326.9866666666667,75,6,,content
shivered,339.2857142857143,91,8,,content
shock,340.1688311688311,77,5,0.62452936,content
shoe,309.1489361702128,94,4,0.273464,content
shoes,351.5248226950355,282,5,0.21541113539999998,content
shone,359.68888888888887,90,5,2.7159477499999998,content
short,308.76895505927763,275,5,3.8955587437499997,content
shortcut,298.1904761904762,84,8,4.021868,content
shortly,340.8333333333333,78,7,5.618022,content
shot,331.07967584624214,167,4,3.1548469,content
should,347.42045454545456,88,6,3.502483262857143,function
shoulder,472.94444444444446,72,8,0.9427667333333334,content
shoulders,333.1868131868132,91,9,0.39388755,content
shout,315.35227272727275,88,5,5.4687495,content
show,316.948646804575,234,4,1.978283037142857,content
shows,388.6206896551724,87,5,2.0062137,content
shrill,358.11340550654904,173,6,,content
shrilly,387.0909090909091,88,7,,content
shrug,349.69444444444446,72,5,0.054939408,content
shrugging,465.68055555555554,72,9,,content
shuffling,298.5609756097561,82,9,,content
shut,324.61494252873564,174,4,4.104212413333333,content
side,319.65283050008253,156,4,1.6450529550000001,content
sides,324.4268292682927,82,5,0.3972969,content
sighed,338.9078947368421,76,6,6.3424115,content
sight,330.95627470355737,180,5,0.3257960266666667,content
sign,306.6265060240964,83,4,0.46008217,content
signal,346.2528735632184,87,6,1.2231984,content
silver,396.0769230769232,91,6,8.476566,content
similar,364.76623376623377,77,7,5.85256885,content
simple,333.18689886330515,167,6,1.653790536,content
simply,350.3837209302326,86,6,6.2840138,content
since,473.12893271112455,164,5,4.54387594296,content
sing,290.71612612612614,149,4,0.06981877386666667,content
sings,334.2584269662921,89,5,3.1122234,content
sinister,380.2906976744186,86,8,11.041327,content
sink,318.0978260869565,92,4,4.676441,content
sister,340.90173515981735,148,6,0.20945135,content
sisters,308.03071253071255,162,7,1.6399346575,content
sit,322.6808510638298,94,3,1.6402972,content
sitting,424.83908045977006,87,7,2.8219550499999997,content
situation,334.8235294117647,85,9,1.9374631999999998,content
sixteen,465.55696202531647,79,7,5.55535169,content
sixteenth,388.126582278481,79,9,,content
skeptics,326.93055555555554,72,8,3.3235397,content
skilled,362.43037974683546,79,7,0.043598887,content
sky,347.22605112279024,183,3,3.20150084,content
slain,316.09411764705885,85,5,2.03562569,content
slate,350.0581395348837,86,5,0.029691825,content
sleep,316.3736263736264,91,5,5.8324013,content
sleeve,389.919540229885,87,6,0.12815689,content
slip,333.7011494252873,87,4,1.2177383,content
slipped,328.46590909090907,88,7,2.733779,content
slippers,409.3846153846155,91,8,,content
slipping,292.93055555555554,72,8,6.6279607,content
slow,319.7176470588235,85,4,7.3421297,content
slowed,405.9740259740259,77,6,2.6145756,content
slowly,324.1914893617021,94,6,7.06831665,content
small,356.2885379903452,501,5,2.8042866815999994,content
smaller,312.463768115942,69,7,1.6696839,content
smarter,369.8526315789474,95,7,3.3405035,content
smell,340.010989010989,91,5,3.5221035,content
smile,360.9893617021277,94,5,0.81603596,content
smiled,378.9976846057572,179,6,4.232576233333333,content
smiling,335.53846153846155,91,7,3.9064292666666667,content
smoking,329.3111111111112,90,7,0.9827859,content
smoothed,370.945054945055,91,8,,content
snack,300.3404255319149,94,5,5.6370716,content
snail,391.674883539685,248,5,2.3334237734444443,content
sneaking,354.3695652173913,92,8,3.5248818,content
sniff,322.34722222222223,72,5,2.1496718599999998,content
sniffing,421.9109589041096,146,8,,content
snow,351.76952617275197,184,4,0.6980290646666667,content
snowflakes,427.0769230769231,91,10,,content
so,344.34565337763013,170,2,2.803866844054054,function
socalled,334.2638888888889,72,8,,content
sold,329.15384615384613,91,4,1.972739225,content
solid,327.3483146067416,89,5,5.565083,content
solution,368.8901098901099,91,8,7.2654265,content
solve,332.6,85,5,4.5491595,content
some,331.2599538143016,274,4,3.88475370625,content
someone,331.07389801210024,167,7,3.02135605,content
something,343.3473684210527,95,9,2.0909253485714285,content
sometimes,305.49295774647885,71,9,5.9221325,content
somewhere,330.9010989010989,91,9,6.694042,content
song,306.3972602739725,73,4,1.02357495,content
soon,326.04230287859826,179,4,4.238469964999999,content
sorry,342.67297997877193,252,5,0.890852731,content
sort,300.4193548387097,93,4,9.559021,content
sought,371.12,75,6,1.42203332,content
soughtafter,362.126582278481,79,11,,content
soul,326.43956043956047,91,4,0.18100241,content
sound,305.8280487804878,152,5,0.2431983875,content
sounded,480.0111111111111,90,7,5.926178999999999,content
sounds,400.6849315068493,73,6,0.75890125,content
source,365.5348837209302,86,6,9.196096,content
soviet,320.66197183098586,71,6,0.054967493,content
sparking,376.82432432432427,74,8,3.1720386,content
sparkling,360.19565217391306,92,9,6.6834517,content
sparrow,362.8068181818182,88,7,,content
spatter,328.21739130434787,92,7,,content
special,379.1914893617021,188,7,3.8914474,content
specials,358.09333333333336,75,8,2.6002035,content
specialty,348.0281690140845,71,9,6.960303,content
specifically,347.3243243243243,74,12,6.3933287,content
speck,278.25925925925924,81,5,,content
spectacular,399.7692307692308,78,11,5.5171804,content
speculative,341.1818181818182,77,11,2.108331955,content
speculators,406.4155844155844,77,11,,content
spending,358.92391304347825,92,8,6.190124,content
spin,292.7261904761905,84,4,6.1796393,content
spine,313.3513513513513,74,5,0.095071934,content
spinning,399.979879801411,175,8,7.4668223000000005,content
spite,333.2117647058824,85,5,1.4007301,content
spoke,309.7826086956522,92,5,3.6448548,content
spotted,347.6190476190476,84,7,1.6724946,content
sprang,331.3913043478261,92,6,7.192054,content
spreads,412.0,76,7,5.4745674,content
sprung,373.75824175824187,91,6,5.110657,content
spun,414.8117647058824,85,4,6.0072727,content
sputtered,371.2967032967033,91,9,,content
square,302.85714285714283,84,6,0.6298439765,content
squeaked,333.6170212765957,94,8,,content
squeeze,281.525,80,7,0.7576465,content
squirrel,290.06666666666666,90,8,4.5166409,content
stage,291.4718918918919,149,5,0.32852352,content
stairs,308.4756097560976,82,6,0.13679406,content
stand,312.42528735632186,87,5,4.418686,content
standing,323.16828384381574,185,8,2.760944465,content
stanton,363.28,75,7,0.07899577,content
star,321.8021978021978,91,4,0.731176548,content
stared,296.65909090909093,88,6,4.291905,content
staring,326.4712643678161,87,7,5.210965,content
start,351.95402298850576,87,5,6.801879,content
started,279.5851063829787,94,7,2.78139885,content
stated,360.8378378378378,74,6,1.3603352499999999,content
stately,370.7325581395349,86,7,,content
states,342.35616438356163,73,6,0.0032184247,content
status,333.07594936708864,79,6,0.040511575,content
stay,304.3863636363636,88,4,4.7056212,content
stayed,337.64516129032256,93,6,2.192977,content
steadfastly,332.89772727272725,88,11,,content
steal,271.03614457831327,83,5,1.3352126,content
steam,349.4782608695652,92,5,2.6974883,content
stepped,382.7866666666667,75,7,1.9637058,content
sticky,356.4425229599518,325,6,,content
still,297.6,85,5,3.48569015,content
stone,328.54817743232377,173,5,5.280594000000001,content
stones,328.6304347826087,92,6,1.7853270499999998,content
stood,313.7110805860806,175,5,1.6403900666666669,content
stop,401.2988505747127,87,4,6.0512967,content
stopped,333.2795698924731,93,7,7.5169044,content
store,350.74468085106383,94,5,0.09691473,content
storm,352.314606741573,89,5,4.18106,content
storming,331.6190476190476,84,8,,content
story,371.7590361445784,83,5,2.9905828333333333,content
stove,319.25,92,5,0.13366333,content
straight,327.4482758620689,87,8,3.4520824,content
strained,319.4878048780488,82,8,13.208459,content
strangest,334.01098901098896,91,9,,content
streak,298.68131868131866,91,6,1.463399,content
stream,324.34065934065933,91,6,2.3028264,content
street,344.5978260869565,92,6,0.80471516,content
streets,356.29830843313994,180,7,2.1920413,content
strength,352.84615384615387,91,8,3.0967467,content
stretched,339.7111111111111,90,9,2.64389,content
strong,402.225352112676,71,6,8.1393992,content
strove,380.9659090909091,88,6,,content
struggling,365.3815789473685,76,10,5.1154513,content
stubby,354.8131868131868,91,6,,content
stuck,316.2987012987013,77,5,1.6827286,content
studied,338.72,75,7,2.6032593,content
studies,398.6186594202899,141,7,0.7008810608,content
study,293.3658536585366,82,5,6.688182,content
style,340.1891891891892,74,5,6.385315,content
subject,369.2000000000001,75,7,1.7168495166666666,content
subsequent,366.3243243243243,74,10,2.708073,content
substantial,326.95714285714286,70,11,4.8884147,content
succeed,330.109756097561,82,7,3.248128,content
successful,345.9647058823529,85,10,3.2358975,content
such,299.33333333333337,75,4,2.620337543333333,content
sudden,319.5050418569254,145,6,3.0338969000000002,content
suddenly,298.15294117647056,85,8,4.528600113333334,content
suffered,354.88461538461536,78,8,0.17381373,content
suggest,321.11764705882354,68,7,0.8741298,content
suggested,325.06976744186045,86,9,6.306729366666667,content
suggests,356.7391304347826,69,8,1.2737045,content
sullenly,300.3369565217391,92,8,,content
summarized,355.22058823529414,68,10,4.9782267,content
summer,398.0978260869565,92,6,2.94749587,content
sun,344.56414164774486,274,3,1.40992338375,content
sunbeams,369.4021739130435,92,8,,content
sunday,301.2307692307692,91,6,1.1614192,content
sunny,308.956043956044,91,5,2.6847086,content
superb,320.06493506493507,77,6,8.941253,content
superlative,383.1684210526315,95,11,,content
suppose,367.6739130434783,92,7,0.5908978,content
supposed,324.97849462365593,93,8,5.213106,content
suppress,336.8611111111111,72,8,0.47283146,content
suppressing,332.78571428571433,70,11,2.1470294,content
surprise,318.1756756756757,74,8,0.091620415,content
surprised,320.1195652173913,92,9,4.299475,content
surrounded,360.28735632183907,87,10,4.251832333333334,content
surveillance,438.12000000000006,75,12,0.03414721,content
suspect,317.4177215189873,79,7,2.5248308,content
suspected,330.72527472527474,91,9,6.8432584,content
suspicion,380.2133333333333,75,9,0.9941635,content
swallow,314.82954545454544,88,7,0.027415534,content
swash,300.56666666666666,90,5,,content
swear,385.06944444444446,72,5,3.7230206,content
sweetest,307.6516853932584,89,8,,content
swimming,316.8241758241758,91,8,4.42987335,content
swing,341.8478260869565,92,5,5.1292825,content
switched,334.3536585365853,82,8,6.7008085,content
symbol,336.0777710661432,163,6,2.3934561844999998,content
symptomology,357.8428571428572,70,12,,content
symptoms,483.5160855126609,139,8,1.979818724,content
syndrome,456.14852752880927,148,8,2.4150674000000003,content
synonymous,372.82432432432427,74,10,0.1329717,content
take,312.30434782608694,92,4,2.890328052857143,content
taken,337.22891566265054,83,5,2.940587025,content
takes,386.7792207792208,77,5,3.5177865,content
taking,389.4470588235294,85,6,5.883187333333333,content
tale,283.2142857142857,84,4,1.9043696,content
talent,336.3918918918919,74,6,2.8733911,content
talked,316.44086021505376,93,6,2.9106433,content
tall,279.02666666666664,75,4,8.676536,content
tank,415.68010181977115,242,4,0.8709896744285714,content
tap,319.4025974025974,77,3,7.9202186999999995,content
tapped,370.5394736842106,76,6,10.191201,content
task,384.38218390804593,175,4,1.619631,content
taverns,373.6623376623377,77,7,,content
teacher,358.45955249569704,167,7,1.5671098666666667,content
teapot,499.7362637362637,91,6,,content
tears,338.6413043478261,92,5,0.29581147,content
teased,334.4642857142857,84,6,4.5000215,content
technically,339.33333333333337,75,11,7.3224864,content
teens,325.4472417623103,147,5,0.927608045,content
teeth,342.8266666666667,75,5,0.032426983,content
television,363.6301369863014,73,10,1.661106,content
tell,298.1276595744681,94,4,0.26209396,content
telling,292.4470588235294,85,7,2.8510905666666666,content
temper,292.8192771084337,83,6,8.160315,content
tempted,368.12941176470594,85,7,2.141591,content
ten,391.4791666666666,96,3,2.8279448271666667,content
tension,360.9714285714286,70,7,0.5091468,content
term,333.1184210526315,76,4,1.9372245,content
terms,329.57352941176475,68,5,4.223096,content
terrible,354.5869565217392,92,8,2.887624,content
terror,374.5,86,6,1.5785595,content
testimony,368.6571428571429,70,9,1.5806727,content
tests,359.8169014084507,71,5,0.08347459766666666,content
text,358.1023116438356,153,4,4.075513974166667,content
texts,303.5131578947368,76,5,3.0172381,content
than,296.90588235294115,85,4,0.1398071235627273,function
that,365.3152968731381,510,4,2.0623257543611113,function
the,348.33031385187115,259,3,1.2265957083593315,function
their,391.29838839645447,158,5,1.9451908927857142,function
them,333.45598170892293,266,4,1.0667699257142857,function
themselves,370.3793103448276,87,10,0.7487439886666668,content
then,339.79041672978843,430,4,3.7440165834210517,function
theories,330.6266666666667,75,8,0.20903307,content
there,357.25287510928536,433,5,3.30389652590909,content
thereafter,372.11034798534797,162,10,2.249391466666667,content
these,354.33231611893586,161,5,2.1834363295,function
thesis,326.37662337662334,77,6,4.161687,content
they,341.3083641185942,249,4,1.9512284182380952,function
thick,327.67344322344326,181,5,9.285282500000001,content
thing,290.18279569892474,93,5,1.3748410033333334,content
things,344.568920844669,176,6,1.32930194,content
think,326.06767836593787,167,5,1.7807110333333334,content
thinking,301.144578313253,83,8,3.2481662,content
thinks,331.6363636363636,88,6,3.0093446,content
thirties,306.02631578947364,76,8,,content
thirty,318.6891891891892,74,6,2.0081100229285718,content
thirtyfour,592.1466666666668,75,10,,content
thirtyone,359.58333333333337,72,9,,content
thirtyseven,862.1111111111111,72,11,,content
thirtysix,449.7368421052632,76,9,,content
this,338.1313811290617,516,4,2.5548914819117647,function
thoroughly,358.219512195122,82,10,1.7298473,content
those,348.24313725490197,178,5,3.7960465666666665,function
though,351.84142104977184,332,6,4.866501120000001,content
thought,343.5105363984674,258,7,2.904858389090909,content
thoughts,350.1647058823529,85,8,0.3646113,content
thousand,397.4137931034482,87,8,3.48254058,content
thousands,411.0597826086956,184,9,2.6717655049999998,content
threatened,284.6756756756757,74,10,3.8854988,content
three,338.3012048192771,83,5,2.6153388,content
throatclear,345.5416666666667,72,11,,content
throatclearing,484.8169014084508,71,14,,content
through,342.90930125474847,242,7,2.7640800575946156,function
thumbs,313.82191780821915,73,6,3.9522345,content
thunder,326.8095238095238,84,7,3.7561495,content
thus,354.72727272727275,77,4,2.5053263766666665,content
tic,330.13698630136986,73,3,,content
tics,356.3157669897372,290,4,,content
tight,305.6136363636364,88,5,6.3935852,content
till,303.35227272727275,88,4,5.5868354,content
time,353.93716164108054,321,4,1.9223618164705882,content
times,379.5652173913043,92,5,0.3281058561,content
tiny,309.0108695652174,92,4,3.5265695,content
tired,381.6226886556722,179,5,2.32193625,content
tiring,344.03571428571433,84,6,,content
titles,392.0,79,6,0.525448,content
to,332.3522712209083,319,2,1.0622783505768925,function
today,350.64051282051287,166,5,5.720977749999999,content
together,350.36113146113144,272,8,4.568827466666667,content
told,322.5217391304348,92,4,3.2270875266666668,content
tolerate,347.8625,80,8,4.3967757,content
tomography,450.3472222222223,72,10,,content
ton,307.2903225806452,93,3,1.218928,content
tone,309.4268292682927,82,4,6.5058746,content
tongue,318.52941176470586,255,6,0.24001208771428573,content
tonight,361.3648648648649,74,7,2.0845919,content
too,354.0659352142111,260,3,3.48150075,content
took,356.69565217391306,92,4,4.531915233333334,content
tools,351.50704225352115,71,5,1.208397,content
top,316.0833606288896,157,3,1.7263014975000002,content
touched,346.1428571428571,91,7,5.746932,content
touching,352.8888888888889,72,8,1.6673241,content
tough,422.7362637362637,91,5,12.784839,content
tourette,486.3802816901408,71,8,,content
tourettes,484.9774082797853,219,9,,content
toward,316.01075268817203,93,6,4.404008,content
towards,305.6463414634146,82,7,4.279018266666667,content
town,293.91609907120744,180,4,2.28583125,content
trace,343.32000000000005,75,5,9.519122,content
trade,342.75,76,5,2.8832339,content
traders,389.3895271395271,155,7,4.090474,content
transformed,364.9154929577465,71,11,0.009306955,content
transient,449.5675675675676,74,9,4.3811255,content
transported,327.9230769230769,91,11,6.1197886,content
treatments,335.2676056338028,71,10,0.71581733,content
trees,309.15294117647056,85,5,0.30998704,content
tremendous,353.5978260869565,92,10,5.3797555,content
tricked,331.875,88,7,13.747128,content
tricky,352.6506024096385,83,6,9.2727395,content
tried,281.23809523809524,84,5,4.4087949250000005,content
trigger,323.625,72,7,1.08209251,content
trouble,358.3103448275862,87,7,3.02301015,content
true,286.6309523809524,84,4,2.7979095666666667,content
trunk,298.58333333333337,72,5,1.5734242,content
truth,285.18823529411765,85,5,0.07556329,content
try,302.5913978494624,93,3,3.320573,content
trying,310.7283950617284,81,6,4.75228285,content
tucked,330.890243902439,82,6,,content
tulip,448.5796998085554,400,5,,content
tulips,349.84784810126587,154,6,,content
tulipspecific,440.0,78,13,,content
tumbling,324.0434782608696,92,8,,content
turkey,375.2307692307692,78,6,4.590417,content
turn,317.4835164835165,91,4,2.40941165,content
turned,310.5882352941177,85,6,2.7428210666666666,content
tusks,312.6,85,5,,content
twelve,315.2025316455696,79,6,2.067051,content
twin,301.8695652173913,69,4,1.3064132,content
twist,340.98591549295776,71,5,3.952501,content
twisting,383.40277777777777,72,8,2.4506428,content
two,288.5176470588235,85,3,3.5994314399999996,content
type,307.9871794871795,150,4,2.2998145,content
typically,366.72222222222223,72,9,4.60064,content
ufo,379.8548976608188,148,3,0.9534884119999999,content
ufologists,407.1571428571429,70,10,,content
ufos,368.8243243243243,74,4,0.26929137,content
ugly,367.4675324675324,77,4,3.5417492,content
ultimately,321.7402597402597,77,10,1.0504951,content
umbrellas,318.34065934065933,91,9,,content
unable,373.8409090909091,88,6,1.1034359,content
unassuming,340.02150537634407,93,10,,content
uncommon,326.5810810810811,74,8,1.3197201,content
under,319.57142857142856,91,5,4.6363832,function
underbrush,317.7362637362637,91,10,,content
understand,380.3815789473685,76,10,2.5159373,content
understanding,337.3428571428572,70,13,0.14972667,content
understood,373.03232998885176,170,10,7.5899183500000005,content
unembellished,529.1075268817206,93,13,,content
unfair,386.8333333333333,84,6,6.2028494,content
unfamiliar,352.7027027027027,74,10,3.093407,content
united,353.5135135135135,74,6,2.8978267666666664,content
university,357.1111111111111,81,10,0.36200115,content
unless,310.20512820512823,78,6,1.1352657,content
unlike,291.67123287671234,73,6,4.9350624,content
unsuccessful,353.02631578947364,76,12,0.38594148,content
until,328.8791208791209,91,5,2.330139876125,function
unwillingly,431.7209302325581,86,11,,content
up,326.0385797393483,423,2,1.4333860686980555,function
upon,360.1847826086957,92,4,3.861559,content
uprooted,354.88157894736844,76,8,,content
upset,314.02150537634407,93,5,8.57729685,content
upwards,306.02197802197804,91,7,2.8362164,content
us,336.76032741370574,347,2,4.1751334852,content
use,368.4623655913978,93,3,1.4394856485,content
used,362.956043956044,91,4,3.5154801900000003,content
using,349.6219512195122,82,5,0.8072339,content
usually,399.2809172105806,153,7,6.2786022,content
uttering,375.30555555555554,72,8,,content
vacuum,339.7710843373494,83,6,4.6216536,content
valley,343.8588235294117,85,6,2.403416883333333,content
values,516.5064935064935,77,6,0.044274144,content
vapor,366.5869565217391,92,5,5.05754545,content
varieties,369.15956029313793,155,9,0.8309668283333335,content
variety,333.40277777777777,72,7,3.002173,content
various,327.5945945945946,74,7,4.5931511,content
varying,314.09722222222223,72,7,4.0923605,content
verifying,320.056338028169,71,9,7.946883,content
version,366.77777777777777,81,7,6.6056027,content
very,329.8095238095238,84,4,3.2848980470588236,content
vicinity,329.5936507936508,142,8,1.9111441,content
victor,333.5176470588235,85,6,,content
victory,325.6512032085561,173,7,3.7765783500000003,content
view,389.10666666666674,75,4,1.6403086,content
violetten,569.2467532467533,77,9,,content
virus,406.8475927033493,310,5,1.237246705,content
vision,334.8888888888889,72,6,4.7243786,content
visit,319.0813953488372,86,5,2.2934083999999997,content
visited,326.7638888888889,72,7,1.3365917,content
visiting,337.67816091954023,87,8,4.2447357,content
vivid,358.2278481012658,79,5,0.9474876,content
vocal,407.7297297297297,74,5,0.4142196234,content
vocalizations,476.0555555555555,72,13,,content
voice,338.4948184145575,242,5,0.09815116866666668,content
voices,319.3296703296703,91,6,4.1037564,content
void,312.3333333333333,78,4,0.8606444,content
voided,300.7894736842105,76,6,,content
voluntary,312.85714285714283,70,9,1.2919236,content
wait,346.4623655913978,93,4,5.0063596,content
waited,302.63529411764705,85,6,5.0753174,content
walk,290.5,88,4,1.3548261,content
walked,330.7234042553192,94,6,2.53902115,content
walking,311.1489361702128,94,7,3.056207,content
wall,326.3728937728938,271,4,2.11509157125,content
wallowed,444.7701149425287,87,8,,content
want,326.2258064516129,93,4,0.2930918633333333,content
wanted,340.24175824175825,91,6,5.7618651666666665,content
warm,308.2692918192918,181,4,1.815873946,content
was,352.62615874591364,397,3,1.2721500073913043,function
wasnt,334.22881228360677,164,5,,content
waste,334.67123287671234,73,5,9.373995,content
watch,379.20454545454544,88,5,2.84817275,content
watching,321.7526881720429,93,8,2.2122602,content
water,344.0802807486631,173,5,2.055366737090909,content
waves,339.9323936932632,183,5,0.7947912216666667,content
wavy,353.3617021276596,94,4,,content
way,318.14031801531803,263,3,2.049551098888889,content
we,345.55024154589364,182,2,2.63433806,function
wearisome,340.6046511627908,86,9,,content
weather,346.4333333333333,90,7,3.167220061,content
weed,340.3780487804878,164,4,1.8147835566666668,content
week,330.88157894736844,76,4,0.22645399,content
weekend,370.1764705882353,68,7,1.882369,content
weeks,326.5824175824176,91,5,3.93980623,content
well,349.1334473324213,171,4,0.8106008265104583,content
went,324.5736111111112,170,4,2.6494866722222223,content
were,368.183908045977,87,4,1.5463180812983872,function
wet,308.5714285714286,84,3,6.320792,content
what,299.8283613445378,169,4,2.1283691,function
whats,342.3132530120482,83,5,,content
wheat,316.6629213483146,89,5,1.0734006,content
wheel,340.6722222222222,182,5,1.07648292,content
when,362.98901098901104,175,4,2.7980104036666664,function
where,375.8,85,5,3.3593477215,function
wheres,464.1951219512195,82,6,,content
whether,329.8157894736842,76,7,3.6002998,content
which,387.5882352941177,85,5,2.1174089368766666,function
while,325.2771739130435,184,5,3.144093764285714,function
whined,354.3855421686747,83,6,,content
whirled,345.04395604395603,91,7,,content
whispered,331.8936170212766,94,9,1.6677417,content
white,359.75824175824175,182,5,0.9470501246666667,content
whizzing,333.1630434782608,92,8,,content
who,317.5813953488372,86,3,1.7273136977941177,function
whoever,306.6117647058824,85,7,2.9065428,content
whole,355.8351648351648,91,5,1.8661862200000001,content
whose,348.30136986301375,73,5,3.5922484,content
why,324.09680018049585,357,3,3.0618995,function
wide,327.1413043478261,92,4,3.1195939499999996,content
widely,312.4133333333333,75,6,2.5309840500000003,content
wider,302.01149425287355,87,5,2.86807,content
wife,320.04395604395603,91,4,0.78590673,content
wildflowers,331.0,90,11,,content
will,301.66666666666663,84,4,0.94566167,function
willing,355.974358974359,78,7,0.037530768299999996,content
wind,336.0217391304348,92,4,1.96317289,content
window,326.6043956043956,91,6,0.25189745,content
wings,322.8598858660266,234,5,0.48941944333333337,content
wiped,302.64835164835165,91,5,3.1942494,content
wished,346.0769230769231,91,6,5.424893150000001,content
with,344.8682093777608,322,4,1.9510711567041668,function
within,347.98936170212767,94,6,7.0134478,content
without,350.5529411764706,85,7,1.87140355,content
witness,314.375,72,7,3.8535087,content
witnesses,389.10000208582113,218,9,1.4027077042857143,content
woes,352.77647058823527,85,4,7.5957699,content
wondered,324.1428571428572,84,8,7.0409913,content
wonderful,306.1720430107527,93,9,4.43884515,content
wondering,365.9222222222222,90,9,4.9587326,content
wood,363.1976744186046,86,4,2.16374444,content
woods,384.1590909090909,88,5,1.8673106,content
wool,453.96470588235286,85,4,2.3793252,content
words,342.0648782343988,145,5,1.50551738,content
work,320.30120481927713,83,4,0.7593730249999999,content
working,296.890243902439,82,7,1.6820977,content
world,300.57958937198066,182,5,1.647977633857143,content
worn,331.2933333333333,75,4,7.8605514,content
worried,306.0975609756098,82,7,5.6047545,content
worry,328.86746987951807,83,5,1.6508758,content
worse,368.8154761904762,176,5,2.7383413999999995,content
worsen,345.1388888888889,72,6,0.9511125,content
worth,362.16952380952387,159,5,0.11272866753333333,content
would,372.5909090909091,88,5,2.551899175,function
wouldnt,329.43373493975906,83,7,,content
wrapped,430.74468085106383,94,7,3.779003,content
wrong,339.8536585365854,82,5,3.8934584,content
wrote,378.76436515291937,161,5,1.66820725,content
xray,384.39361702127655,94,4,,content
yard,461.6470588235295,85,4,8.078147,content
year,362.70162553858205,235,4,0.505520417,content
years,372.1674412718037,507,5,1.2217808061363638,content
yelled,384.7127659574468,94,6,6.2753825,content
yellow,386.7224683544304,159,6,0.335988945,content
yes,373.1333333333334,255,3,2.475655833333333,content
yet,333.4594594594594,74,3,2.8193583,content
you,346.86399762478163,690,3,1.347070699671795,function
youll,296.9,80,5,,content
young,323.3510638297872,94,5,4.3297081,content
your,301.2857142857143,91,4,1.4460055867500001,content
youve,365.86975308641973,161,5,,content
